time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5037,0.2724,0.2766,0.3491,joyful,0.412,0.0
0.083333,N2,0.4119,0.2937,0.3045,0.3439,curious,0.453,0.0
0.166667,N2,0.4205,0.2637,0.2592,0.2945,curious,0.422,0.0
0.25,N2,0.4406,0.2832,0.3319,0.3122,neutral,0.441,0.0
0.333333,N3,0.2846,0.2049,0.1985,0.3093,melancholic,0.327,0.0
0.416667,N3,0.299,0.1931,0.2078,0.3008,serene,0.35,0.0
0.5,N3,0.2902,0.1682,0.1923,0.3155,joyful,0.35,0.0
0.583333,N3,0.3037,0.1938,0.1888,0.3307,curious,0.35,0.0
0.666667,N3,0.3147,0.1959,0.206,0.2989,serene,0.35,0.0
0.75,N3,0.2941,0.1889,0.2165,0.2956,curious,0.35,0.0
0.833333,N3,0.2671,0.2172,0.2012,0.294,curious,0.35,0.0
0.916667,N3,0.258,0.2254,0.2013,0.299,joyful,0.35,0.0
