time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.4853,0.2836,0.3235,0.3564,neutral,0.404,0.0
0.083333,N2,0.4757,0.2897,0.2504,0.3525,joyful,0.446,0.0
0.166667,N2,0.4265,0.2738,0.276,0.3206,neutral,0.501,0.0
0.25,N2,0.442,0.2948,0.2988,0.3314,joyful,0.448,0.0
0.333333,N2,0.4383,0.2862,0.2502,0.3432,neutral,0.456,0.0
0.416667,N3,0.3273,0.1778,0.2145,0.3194,serene,0.35,0.0
0.5,N3,0.3055,0.2017,0.1751,0.2987,serene,0.35,0.0
0.583333,N3,0.3072,0.2132,0.1921,0.276,neutral,0.35,0.0
0.666667,N3,0.2961,0.1542,0.199,0.311,curious,0.35,0.0
0.75,N3,0.2783,0.1724,0.2248,0.3,joyful,0.35,0.0
0.833333,N2,0.4366,0.3268,0.2549,0.2965,joyful,0.506,0.0
0.916667,N2,0.4414,0.2757,0.2948,0.278,melancholic,0.435,0.0
