time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.4631,0.2759,0.284,0.3299,curious,0.395,0.0
0.083333,N2,0.439,0.288,0.2688,0.327,serene,0.46,0.0
0.166667,N2,0.4713,0.2608,0.2961,0.3544,serene,0.492,0.0
0.25,N2,0.4319,0.2925,0.2798,0.2912,neutral,0.417,0.0
0.333333,N2,0.4123,0.3076,0.3208,0.3166,melancholic,0.394,0.0
0.416667,N2,0.4408,0.3014,0.2878,0.3046,fearful,0.396,0.0
0.5,N3,0.3063,0.234,0.192,0.3026,anxious,0.339,0.0
0.583333,N3,0.2862,0.179,0.2279,0.3027,neutral,0.35,0.0
0.666667,N3,0.2844,0.2143,0.2266,0.2935,neutral,0.35,0.0
0.75,N3,0.308,0.1903,0.1904,0.2824,melancholic,0.35,0.0
0.833333,N3,0.2954,0.2179,0.2276,0.2697,neutral,0.35,0.0
0.916667,N2,0.4421,0.293,0.2932,0.2533,neutral,0.405,0.0
