time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.4805,0.3561,0.2884,0.3438,joyful,0.409,0.0
0.008333,N1,0.4841,0.3746,0.2912,0.3694,serene,0.409,0.0
0.016667,N1,0.4952,0.3672,0.3586,0.3517,anxious,0.396,0.0
0.025,N1,0.5059,0.3428,0.3185,0.3775,fearful,0.435,0.0
0.033333,N1,0.4748,0.3907,0.3097,0.3364,anxious,0.405,0.0
0.041667,N1,0.4809,0.3455,0.3132,0.3184,anxious,0.402,0.0
0.05,N1,0.5075,0.3782,0.3341,0.3285,melancholic,0.476,0.0
0.058333,N1,0.557,0.3651,0.3058,0.3771,anxious,0.44,0.0
0.066667,N2,0.3939,0.3596,0.3047,0.3592,melancholic,0.418,0.0
0.075,N2,0.4611,0.3193,0.2671,0.3542,joyful,0.503,0.0
0.083333,N2,0.4322,0.3418,0.2907,0.3684,anxious,0.408,0.0
0.091667,N2,0.4318,0.3154,0.2798,0.3243,serene,0.453,0.0
0.1,N2,0.4216,0.323,0.2974,0.357,melancholic,0.449,0.0
0.108333,N2,0.4397,0.3931,0.2741,0.3454,neutral,0.431,0.0
0.116667,N2,0.4566,0.3305,0.2476,0.3463,joyful,0.485,0.0
0.125,N2,0.448,0.3412,0.2635,0.3574,melancholic,0.477,0.0
0.133333,N2,0.4265,0.3407,0.2481,0.3456,melancholic,0.399,0.0
0.141667,N2,0.4742,0.3347,0.2852,0.3681,melancholic,0.447,0.0
0.15,N2,0.4434,0.3332,0.268,0.34,fearful,0.553,0.0
0.158333,N2,0.4694,0.3243,0.2684,0.358,fearful,0.49,0.0
0.166667,N2,0.4481,0.3465,0.2724,0.3754,curious,0.481,0.0
0.175,N2,0.4509,0.3264,0.2738,0.3017,anxious,0.485,0.0
0.183333,N2,0.443,0.3141,0.2922,0.2974,curious,0.454,0.0
0.191667,N2,0.457,0.3466,0.2753,0.2711,melancholic,0.471,0.0
0.2,N2,0.4516,0.3575,0.2711,0.3235,joyful,0.465,0.0
0.208333,N2,0.4317,0.3363,0.2701,0.3433,anxious,0.489,0.0
0.216667,N2,0.4492,0.3026,0.2609,0.3287,curious,0.46,0.0
0.225,N2,0.4282,0.3381,0.2778,0.3516,melancholic,0.446,0.0
0.233333,N2,0.4794,0.3288,0.3232,0.3427,anxious,0.415,0.0
0.241667,N2,0.412,0.3704,0.2605,0.3226,neutral,0.48,0.0
0.25,N2,0.4387,0.3196,0.2848,0.2971,curious,0.458,0.0
0.258333,N2,0.4235,0.32,0.3061,0.3401,melancholic,0.488,0.0
