time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5082,0.293,0.2715,0.3586,curious,0.399,0.0
0.083333,N2,0.4017,0.2794,0.2684,0.3355,curious,0.433,0.0
0.166667,N2,0.4088,0.3069,0.2988,0.3406,melancholic,0.352,0.0
0.25,N2,0.4671,0.3047,0.2978,0.2769,curious,0.413,0.0
0.333333,N2,0.4396,0.2877,0.3079,0.3503,joyful,0.385,0.0
0.416667,N2,0.4583,0.2766,0.2776,0.3201,neutral,0.416,0.0
0.5,N3,0.2931,0.197,0.2013,0.2964,curious,0.35,0.0
0.583333,N3,0.3395,0.2258,0.2344,0.3429,neutral,0.35,0.0
0.666667,N3,0.3104,0.2111,0.2134,0.3228,joyful,0.35,0.0
0.75,N3,0.3006,0.2013,0.2176,0.293,joyful,0.35,0.0
0.833333,N3,0.2673,0.1946,0.1657,0.2885,anxious,0.35,0.0
0.916667,N3,0.2992,0.2056,0.198,0.285,anxious,0.331,0.0
