time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5093,0.3161,0.2897,0.3704,curious,0.381,0.0
0.083333,N2,0.4766,0.2793,0.2883,0.3878,neutral,0.441,0.0
0.166667,N2,0.4541,0.2478,0.2744,0.3166,anxious,0.454,0.0
0.25,N2,0.4447,0.2803,0.2651,0.3243,neutral,0.453,0.0
0.333333,N2,0.4535,0.2772,0.2596,0.3221,anxious,0.429,0.0
0.416667,N3,0.2752,0.2154,0.2193,0.2614,anxious,0.35,0.0
0.5,N3,0.3176,0.1932,0.188,0.3067,joyful,0.35,0.0
0.583333,N3,0.3175,0.2416,0.2165,0.3266,curious,0.35,0.0
0.666667,N3,0.3028,0.1873,0.2096,0.3095,melancholic,0.35,0.0
0.75,N3,0.2792,0.1992,0.1994,0.2865,neutral,0.35,0.0
0.833333,N3,0.2778,0.2136,0.185,0.2693,curious,0.35,0.0
0.916667,N3,0.3219,0.1996,0.19,0.2855,curious,0.35,0.0
