time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5065,0.2945,0.279,0.372,joyful,0.422,0.0
0.083333,N2,0.4163,0.2589,0.2481,0.3483,neutral,0.469,0.0
0.166667,N2,0.4291,0.3107,0.3005,0.3273,neutral,0.452,0.0
0.25,N2,0.4543,0.2778,0.2869,0.349,anxious,0.412,0.0
0.333333,N2,0.4458,0.2703,0.2795,0.3026,melancholic,0.382,0.0
0.416667,N2,0.4149,0.2219,0.2552,0.345,neutral,0.47,0.0
0.5,N3,0.2895,0.2183,0.2095,0.3277,neutral,0.35,0.0
0.583333,N3,0.29,0.2171,0.1983,0.2821,neutral,0.35,0.0
0.666667,N3,0.3212,0.1927,0.1815,0.3219,curious,0.35,0.0
0.75,N3,0.2965,0.2334,0.1985,0.2962,anxious,0.35,0.0
0.833333,N3,0.3054,0.1985,0.1879,0.2908,joyful,0.35,0.0
0.916667,N2,0.439,0.2986,0.2777,0.2404,melancholic,0.465,0.0
