time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.4721,0.3005,0.3405,0.3695,neutral,0.34,0.0
0.083333,N2,0.4744,0.2872,0.2956,0.3426,neutral,0.44,0.0
0.166667,N2,0.4295,0.2742,0.2978,0.3557,curious,0.433,0.0
0.25,N2,0.4429,0.2753,0.2707,0.3327,melancholic,0.386,0.0
0.333333,N2,0.4414,0.2897,0.2638,0.2823,curious,0.463,0.0
0.416667,N2,0.4515,0.2916,0.2729,0.3319,neutral,0.476,0.0
0.5,N3,0.3099,0.2134,0.1755,0.2952,curious,0.35,0.0
0.583333,N3,0.2949,0.1746,0.1991,0.3304,neutral,0.34,0.0
0.666667,N3,0.3353,0.202,0.1822,0.3308,joyful,0.35,0.0
0.75,N3,0.3143,0.2018,0.1933,0.3354,joyful,0.35,0.0
0.833333,N3,0.2846,0.1814,0.2066,0.3241,joyful,0.35,0.0
0.916667,N3,0.2837,0.1639,0.2073,0.2753,fearful,0.35,0.0
