time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.49,0.2728,0.3071,0.3556,curious,0.387,0.0
0.008333,N1,0.5191,0.3088,0.3008,0.3369,joyful,0.38,0.0
0.016667,N1,0.4932,0.3357,0.3273,0.3498,joyful,0.374,0.0
0.025,N1,0.5165,0.3362,0.3295,0.2796,neutral,0.395,0.0
0.033333,N1,0.4803,0.284,0.2932,0.3633,neutral,0.389,0.0
0.041667,N1,0.4775,0.2964,0.2952,0.3629,neutral,0.369,0.0
0.05,N1,0.4503,0.3037,0.3097,0.321,joyful,0.34,0.0
0.058333,N1,0.4765,0.3118,0.2916,0.3295,neutral,0.425,0.0
0.066667,N1,0.5109,0.301,0.3142,0.3662,curious,0.401,0.0
0.075,N1,0.4921,0.3053,0.3074,0.3778,neutral,0.349,0.0
0.083333,N1,0.4616,0.3294,0.2897,0.3269,serene,0.337,0.0
0.091667,N1,0.5159,0.299,0.2678,0.3509,neutral,0.342,0.0
0.1,N2,0.4548,0.2495,0.3293,0.3703,joyful,0.42,0.0
0.108333,N2,0.4514,0.2779,0.2763,0.3626,neutral,0.405,0.0
0.116667,N2,0.4605,0.2888,0.2638,0.3581,joyful,0.358,0.0
0.125,N2,0.4455,0.2521,0.2812,0.2862,curious,0.391,0.0
0.133333,N2,0.4595,0.2612,0.2948,0.332,curious,0.408,0.0
0.141667,N2,0.4217,0.2953,0.2833,0.3316,serene,0.379,0.0
0.15,N2,0.4251,0.2757,0.2819,0.3307,serene,0.39,0.0
0.158333,N2,0.4699,0.2903,0.2751,0.3503,joyful,0.378,0.0
0.166667,N2,0.4669,0.2922,0.3049,0.3358,neutral,0.406,0.0
0.175,N2,0.4444,0.3224,0.2715,0.351,anxious,0.391,0.0
0.183333,N2,0.469,0.249,0.2862,0.357,fearful,0.373,0.0
0.191667,N2,0.454,0.222,0.2734,0.3566,neutral,0.398,0.0
0.2,N2,0.435,0.2615,0.2601,0.3381,anxious,0.387,0.0
0.208333,N2,0.4582,0.2783,0.3069,0.3529,anxious,0.389,0.0
0.216667,N2,0.4733,0.3009,0.2922,0.3291,joyful,0.45,0.0
0.225,N2,0.4387,0.2639,0.2476,0.3448,curious,0.384,0.0
0.233333,N2,0.4572,0.2977,0.2757,0.3301,serene,0.382,0.0
0.241667,N2,0.476,0.2965,0.2894,0.3566,neutral,0.477,0.0
0.25,N2,0.4721,0.2873,0.2982,0.325,neutral,0.417,0.0
0.258333,N2,0.4613,0.2658,0.2638,0.2784,melancholic,0.459,0.0
0.266667,N2,0.4416,0.2585,0.2722,0.3239,curious,0.435,0.0
0.275,N2,0.4534,0.2799,0.2725,0.3498,curious,0.401,0.0
0.283333,N2,0.4592,0.2764,0.2747,0.3128,serene,0.419,0.0
0.291667,N2,0.4742,0.2654,0.2896,0.312,neutral,0.415,0.0
0.3,N2,0.4186,0.2495,0.2981,0.3383,joyful,0.389,0.0
0.308333,N2,0.448,0.2927,0.2824,0.3088,neutral,0.418,0.0
0.316667,N2,0.4452,0.316,0.2876,0.2878,neutral,0.417,0.0
0.325,N2,0.4316,0.2694,0.2574,0.3128,neutral,0.344,0.0
0.333333,N2,0.4252,0.2695,0.2687,0.3209,neutral,0.347,0.0
0.341667,N2,0.4614,0.2892,0.2668,0.3416,anxious,0.468,0.0
