time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5057,0.3154,0.3141,0.3659,curious,0.384,0.0
0.083333,N1,0.4683,0.3162,0.2829,0.3528,neutral,0.357,0.0
0.166667,N2,0.4689,0.2623,0.2665,0.3736,anxious,0.459,0.0
0.25,N2,0.4324,0.282,0.3185,0.3527,neutral,0.43,0.0
0.333333,N2,0.4201,0.3102,0.3257,0.3469,anxious,0.384,0.0
0.416667,N2,0.4873,0.3176,0.2432,0.3304,joyful,0.43,0.0
0.5,N3,0.2769,0.2152,0.2478,0.3102,curious,0.343,0.0
0.583333,N3,0.2975,0.1855,0.2223,0.2816,neutral,0.35,0.0
0.666667,N3,0.2837,0.1869,0.193,0.281,neutral,0.35,0.0
0.75,N3,0.3406,0.1871,0.188,0.2787,neutral,0.35,0.0
0.833333,N3,0.2591,0.1744,0.183,0.266,neutral,0.35,0.0
0.916667,N2,0.3982,0.2759,0.3092,0.2706,melancholic,0.455,0.0
