time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5276,0.3051,0.3088,0.3526,fearful,0.432,0.0
0.083333,N2,0.4627,0.2916,0.2678,0.3513,melancholic,0.398,0.0
0.166667,N2,0.4707,0.2973,0.2794,0.3412,curious,0.432,0.0
0.25,N2,0.4919,0.2675,0.3066,0.3173,curious,0.405,0.0
0.333333,N2,0.4616,0.3076,0.2409,0.2989,anxious,0.392,0.0
0.416667,N3,0.2996,0.2343,0.1883,0.3104,joyful,0.35,0.0
0.5,N3,0.2827,0.1988,0.1818,0.3483,curious,0.35,0.0
0.583333,N3,0.296,0.2099,0.2159,0.2462,neutral,0.35,0.0
0.666667,N3,0.2781,0.2316,0.183,0.3142,fearful,0.35,0.0
0.75,N3,0.2802,0.1634,0.2198,0.2749,melancholic,0.35,0.0
0.833333,N3,0.3325,0.2012,0.1827,0.3077,curious,0.35,0.0
0.916667,N3,0.2888,0.1736,0.1925,0.2755,curious,0.35,0.0
