time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5221,0.3023,0.2976,0.3726,neutral,0.346,0.0
0.008333,N1,0.4964,0.2822,0.2942,0.3541,curious,0.397,0.0
0.016667,N1,0.4892,0.3187,0.2957,0.3533,neutral,0.314,0.0
0.025,N1,0.5309,0.3046,0.3116,0.3436,anxious,0.413,0.0
0.033333,N1,0.505,0.3041,0.3001,0.357,anxious,0.416,0.0
0.041667,N1,0.5281,0.3017,0.3246,0.3401,joyful,0.43,0.0
0.05,N1,0.4835,0.3113,0.307,0.3826,neutral,0.349,0.0
0.058333,N1,0.4782,0.3082,0.3273,0.3408,neutral,0.332,0.0
0.066667,N2,0.4673,0.3201,0.2564,0.3219,neutral,0.442,0.0
0.075,N2,0.4256,0.275,0.269,0.3331,serene,0.43,0.0
0.083333,N2,0.4394,0.2617,0.3337,0.3504,joyful,0.406,0.0
0.091667,N2,0.4417,0.2986,0.2811,0.3418,melancholic,0.403,0.0
0.1,N2,0.444,0.281,0.31,0.3453,anxious,0.393,0.0
0.108333,N2,0.4639,0.2811,0.2455,0.3705,curious,0.448,0.0
0.116667,N2,0.4314,0.2811,0.2517,0.3323,melancholic,0.406,0.0
0.125,N2,0.4722,0.2743,0.2971,0.3106,melancholic,0.403,0.0
0.133333,N2,0.4628,0.2609,0.277,0.3634,curious,0.398,0.0
0.141667,N2,0.4413,0.2919,0.343,0.3355,anxious,0.397,0.0
0.15,N2,0.4429,0.26,0.2823,0.3463,neutral,0.429,0.0
0.158333,N2,0.4407,0.2758,0.3078,0.2949,serene,0.379,0.0
0.166667,N2,0.4588,0.2713,0.2957,0.3268,fearful,0.385,0.0
0.175,N2,0.4733,0.2779,0.2928,0.3087,melancholic,0.386,0.0
0.183333,N2,0.4755,0.3049,0.2476,0.3209,neutral,0.41,0.0
0.191667,N2,0.4579,0.2901,0.275,0.3244,neutral,0.375,0.0
0.2,N2,0.4389,0.2757,0.2727,0.3346,neutral,0.395,0.0
0.208333,N2,0.4711,0.2847,0.2709,0.3313,curious,0.413,0.0
0.216667,N2,0.4532,0.2745,0.3066,0.3639,serene,0.409,0.0
0.225,N2,0.427,0.234,0.2615,0.3295,joyful,0.387,0.0
0.233333,N2,0.4093,0.2985,0.2787,0.3363,joyful,0.416,0.0
0.241667,N2,0.4438,0.2648,0.2932,0.3655,fearful,0.365,0.0
0.25,N2,0.4399,0.2729,0.2424,0.346,joyful,0.416,0.0
0.258333,N2,0.4397,0.28,0.3008,0.3347,neutral,0.423,0.0
0.266667,N2,0.4699,0.2702,0.2942,0.3606,anxious,0.414,0.0
0.275,N2,0.4422,0.2719,0.2578,0.3205,curious,0.382,0.0
0.283333,N2,0.4001,0.2906,0.2371,0.338,neutral,0.452,0.0
0.291667,N2,0.4556,0.3077,0.3137,0.3327,curious,0.362,0.0
0.3,N2,0.4189,0.2505,0.2848,0.3214,joyful,0.406,0.0
0.308333,N2,0.4414,0.247,0.2879,0.2873,neutral,0.395,0.0
0.316667,N2,0.4426,0.3381,0.301,0.3414,joyful,0.416,0.0
0.325,N2,0.4268,0.2867,0.2723,0.3034,joyful,0.383,0.0
0.333333,N2,0.4428,0.257,0.2316,0.3035,joyful,0.455,0.0
0.341667,N2,0.4821,0.2958,0.3032,0.3136,melancholic,0.34,0.0
0.35,N2,0.4405,0.2706,0.2905,0.3267,neutral,0.427,0.0
0.358333,N2,0.4334,0.2836,0.2827,0.3014,fearful,0.4,0.0
0.366667,N2,0.4429,0.3019,0.2859,0.3341,joyful,0.416,0.0
0.375,N2,0.4373,0.2528,0.2909,0.328,neutral,0.412,0.0
0.383333,N2,0.4708,0.3057,0.2814,0.3432,curious,0.404,0.0
0.391667,N2,0.4373,0.2777,0.2889,0.3024,neutral,0.385,0.0
0.4,N2,0.423,0.3036,0.2443,0.3262,neutral,0.421,0.0
0.408333,N2,0.4631,0.2597,0.2969,0.3457,joyful,0.415,0.0
0.416667,N3,0.2589,0.2149,0.1933,0.3253,neutral,0.35,0.0
0.425,N3,0.2851,0.2128,0.2198,0.3248,fearful,0.341,0.0
0.433333,N3,0.2763,0.1962,0.2052,0.3255,curious,0.337,0.0
0.441667,N3,0.2786,0.2069,0.1915,0.3211,fearful,0.318,0.0
0.45,N3,0.3348,0.2159,0.149,0.3192,joyful,0.35,0.0
0.458333,N3,0.2922,0.1707,0.1987,0.3115,anxious,0.35,0.0
0.466667,N3,0.2768,0.1871,0.2036,0.3061,neutral,0.35,0.0
0.475,N3,0.306,0.1881,0.1797,0.3044,neutral,0.347,0.0
0.483333,N3,0.3061,0.1558,0.2027,0.3023,curious,0.35,0.0
0.491667,N3,0.278,0.2446,0.1925,0.3247,neutral,0.35,0.0
0.5,N3,0.3,0.1784,0.1801,0.3301,neutral,0.35,0.0
0.508333,N3,0.3023,0.1898,0.2033,0.2928,neutral,0.336,0.0
0.516667,N3,0.2699,0.2017,0.205,0.3412,joyful,0.323,0.0
0.525,N3,0.3099,0.2038,0.2023,0.3167,neutral,0.35,0.0
0.533333,N3,0.3013,0.2016,0.204,0.2817,joyful,0.35,0.0
0.541667,N3,0.2863,0.2312,0.1915,0.2939,neutral,0.35,0.0
0.55,N3,0.311,0.1792,0.1734,0.3396,curious,0.35,0.0
0.558333,N3,0.2714,0.1713,0.1711,0.2959,anxious,0.35,0.0
0.566667,N3,0.3189,0.2139,0.2236,0.3126,neutral,0.35,0.0
0.575,N3,0.3052,0.2094,0.1825,0.2785,neutral,0.35,0.0
0.583333,N3,0.2941,0.224,0.2013,0.3275,joyful,0.343,0.0
0.591667,N3,0.2889,0.1596,0.188,0.2619,serene,0.33,0.0
0.6,N3,0.2971,0.1958,0.1882,0.3083,neutral,0.35,0.0
0.608333,N3,0.2955,0.2073,0.1837,0.3034,neutral,0.301,0.0
0.616667,N3,0.2638,0.2015,0.1747,0.2899,curious,0.35,0.0
0.625,N3,0.2688,0.2187,0.2089,0.2969,melancholic,0.286,0.0
0.633333,N3,0.2896,0.2014,0.1984,0.2901,curious,0.341,0.0
0.641667,N3,0.3003,0.1655,0.2049,0.3089,fearful,0.349,0.0
0.65,N3,0.3344,0.2058,0.2091,0.3238,neutral,0.339,0.0
0.658333,N3,0.3209,0.1803,0.2022,0.2899,joyful,0.35,0.0
0.666667,N3,0.2906,0.197,0.2204,0.3153,curious,0.35,0.0
0.675,N3,0.2894,0.2128,0.1927,0.2984,curious,0.35,0.0
0.683333,N3,0.3006,0.1637,0.194,0.294,neutral,0.35,0.0
0.691667,N3,0.2615,0.2064,0.2024,0.2796,curious,0.35,0.0
0.7,N3,0.2664,0.1748,0.2105,0.2939,joyful,0.319,0.0
0.708333,N3,0.3175,0.2419,0.2218,0.3019,melancholic,0.35,0.0
0.716667,N3,0.3317,0.1763,0.1841,0.2986,melancholic,0.35,0.0
0.725,N3,0.3188,0.2015,0.2423,0.2815,neutral,0.35,0.0
0.733333,N3,0.2883,0.2169,0.222,0.2843,melancholic,0.35,0.0
0.741667,N3,0.3209,0.1831,0.1978,0.281,joyful,0.35,0.0
0.75,N3,0.3013,0.1947,0.202,0.3115,neutral,0.35,0.0
0.758333,N3,0.2507,0.2082,0.1864,0.275,serene,0.342,0.0
0.766667,N3,0.3365,0.2144,0.1971,0.2913,neutral,0.35,0.0
0.775,N3,0.3146,0.1787,0.2202,0.2592,neutral,0.35,0.0
0.783333,N3,0.3038,0.1531,0.2283,0.2694,neutral,0.331,0.0
0.791667,N3,0.3322,0.2003,0.186,0.3184,joyful,0.35,0.0
0.8,N3,0.3232,0.1739,0.2301,0.2715,serene,0.35,0.0
0.808333,N3,0.2762,0.215,0.1932,0.31,curious,0.35,0.0
0.816667,N2,0.4434,0.2464,0.2768,0.3354,neutral,0.312,0.0
0.825,N2,0.4628,0.2936,0.2711,0.2774,serene,0.389,0.0
0.833333,N2,0.4522,0.2634,0.2749,0.2809,neutral,0.403,0.0
0.841667,N2,0.4656,0.2603,0.2518,0.2997,joyful,0.417,0.0
0.85,N2,0.47,0.2467,0.2765,0.2833,curious,0.419,0.0
0.858333,N2,0.4503,0.2635,0.2606,0.2592,neutral,0.431,0.0
0.866667,N2,0.4702,0.2647,0.3006,0.2744,neutral,0.404,0.0
0.875,N2,0.4851,0.2656,0.2805,0.2985,joyful,0.468,0.0
0.883333,N2,0.4532,0.309,0.2895,0.3011,anxious,0.38,0.0
0.891667,N2,0.4564,0.2868,0.3288,0.333,neutral,0.393,0.0
0.9,N2,0.4719,0.2478,0.2741,0.2765,anxious,0.414,0.0
0.908333,N2,0.4596,0.2861,0.2852,0.2847,melancholic,0.444,0.0
0.916667,N2,0.4468,0.273,0.2654,0.2839,curious,0.448,0.0
0.925,N2,0.4542,0.3222,0.2733,0.2423,neutral,0.459,0.0
0.933333,N2,0.4688,0.2837,0.2771,0.2864,neutral,0.399,0.0
0.941667,N2,0.4449,0.2677,0.3093,0.2729,joyful,0.346,0.0
0.95,N2,0.4681,0.2728,0.2546,0.2595,joyful,0.445,0.0
0.958333,N2,0.4774,0.3285,0.266,0.2991,serene,0.413,0.0
0.966667,N2,0.4278,0.2562,0.2701,0.2702,joyful,0.441,0.0
0.975,N2,0.4253,0.2669,0.2596,0.2666,anxious,0.421,0.0
