time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.5139,0.2886,0.3101,0.356,neutral,0.355,0.0
0.083333,N1,0.5032,0.2808,0.3096,0.3172,neutral,0.37,0.0
0.166667,N2,0.4863,0.2714,0.2518,0.3271,neutral,0.501,0.0
0.25,N2,0.4507,0.2968,0.3045,0.3353,curious,0.454,0.0
0.333333,N2,0.4454,0.2636,0.2641,0.2982,joyful,0.435,0.0
0.416667,N3,0.2915,0.1777,0.1965,0.2824,curious,0.35,0.0
0.5,N3,0.325,0.2249,0.1799,0.3033,anxious,0.35,0.0
0.583333,N3,0.2889,0.1849,0.2354,0.309,joyful,0.35,0.0
0.666667,N3,0.2877,0.2062,0.231,0.3093,joyful,0.35,0.0
0.75,N3,0.2998,0.1919,0.2002,0.3051,neutral,0.35,0.0
0.833333,N3,0.3404,0.2332,0.246,0.2893,joyful,0.35,0.0
0.916667,N2,0.428,0.2617,0.3172,0.2951,neutral,0.394,0.0
