time_hours,stage,ach,serotonin,ne,cortisol,dominant_emotion,bizarreness_score,lucidity_probability
0.0,N1,0.4867,0.3044,0.2989,0.3593,neutral,0.383,0.0
0.083333,N2,0.458,0.2935,0.3067,0.3167,curious,0.409,0.0
0.166667,N2,0.4666,0.254,0.2858,0.344,joyful,0.43,0.0
0.25,N2,0.4606,0.3171,0.2497,0.3386,fearful,0.475,0.0
0.333333,N3,0.3167,0.2103,0.1818,0.3285,serene,0.35,0.0
0.416667,N3,0.2859,0.1912,0.1947,0.3135,neutral,0.35,0.0
0.5,N3,0.2882,0.1951,0.2044,0.287,anxious,0.35,0.0
0.583333,N3,0.3283,0.2102,0.1876,0.271,neutral,0.35,0.0
0.666667,N3,0.2824,0.2255,0.1865,0.3013,joyful,0.35,0.0
0.75,N3,0.296,0.2245,0.2087,0.2533,neutral,0.35,0.0
0.833333,N3,0.3302,0.2487,0.1888,0.22,serene,0.35,0.0
0.916667,N3,0.2883,0.2066,0.1864,0.2798,joyful,0.35,0.0
